filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
batch0.fast5	e8b6e761-8e76-460e-9264-b3ce34360bb4	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	184	3	74496.674635	14.925963	4495	TRUE	74496.865870	4438	14.734728	625	7.676404	0.000000	108.892189	12.287446	108.892189	12.287446
batch0.fast5	eaedd8d9-346a-4edf-bd05-a5a587fbf81b	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	303	4	74595.154050	9.476760	2854	FALSE	74595.290837	2813	9.339973	485	6.777751	0.000000	102.677849	12.852386	102.677849	12.852386
batch0.fast5	eb77c6fc-838f-4ee9-8e05-f1e25d0df5f0	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	374	3	30352.049137	4.630478	1394	TRUE	30353.509960	954	3.169655	207	7.445541	0.000000	111.293190	15.535851	111.293190	15.535851
batch0.fast5	ed9abf76-4d67-470e-a7a5-7f9a817e7d07	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	444	1	74626.009296	8.695551	2619	FALSE	74627.726096	2102	6.978752	445	6.947786	0.000000	103.242790	14.123501	103.242790	14.123501
batch0.fast5	f016a2a4-81bb-42b0-85fb-260222ed5101	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	249	1	30361.639110	9.013944	2715	TRUE	30363.768592	2073	6.884462	451	7.881847	0.000000	99.288208	12.428680	99.288208	12.428680
batch0.fast5	f063f8f0-5fb7-46f9-ab2a-d3193205092e	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	499	2	30288.652390	18.789509	5659	FALSE	30290.164011	5204	17.277888	1223	6.956334	0.000000	104.513908	13.558561	104.513908	13.558561
batch0.fast5	f1ba29d2-7f4a-43cb-8794-9de21b36a98a	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	127	1	74531.596282	18.812085	5666	TRUE	74533.423639	5115	16.984728	1273	7.961893	0.000000	104.937614	12.993621	104.937614	12.993621
batch0.fast5	f2cf52ac-bcaf-4c82-aec4-4b95150e6099	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	278	2	74632.235060	7.786521	2345	TRUE	74633.839309	1862	6.182271	344	7.891641	0.000000	108.892189	16.100792	108.892189	16.100792
batch0.fast5	f38fb65d-7046-4f69-98fa-17da9e013b11	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	396	2	74523.129482	23.686255	7134	TRUE	74524.984064	6575	21.831673	1259	8.446698	0.000000	111.575661	13.558561	111.575661	13.558561
batch0.fast5	f3bd8774-39e3-47e6-ae3d-90caa97aed21	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	354	2	30317.663347	25.901062	7801	TRUE	30317.810093	7757	25.754316	1357	8.020894	0.000000	104.655144	12.004975	104.655144	12.004975
batch0.fast5	f4776e2c-888f-4097-8835-f5a09def606b	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	211	4	30304.795153	9.666335	2911	FALSE	30305.778220	2615	8.683267	690	6.527332	0.000000	95.474869	12.852386	95.474869	12.852386
batch0.fast5	f4943f8e-8ef5-48e6-b649-e69c851691bb	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	398	1	30282.936587	17.537517	5282	TRUE	30283.069721	5242	17.404382	934	7.872376	0.000000	92.085228	11.440036	92.085228	11.440036
batch0.fast5	f551db13-4b39-41e4-b847-b5d42f881773	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	136	3	30354.177623	6.795485	2046	TRUE	30354.914675	1824	6.058433	383	8.305292	0.000000	112.423065	15.677086	112.423065	15.677086
batch0.fast5	f75b4977-3ac5-4b25-a322-539406bfd7e6	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	126	3	30243.398074	10.704183	3224	TRUE	30245.852590	2484	8.249668	273	7.644290	0.000000	106.632431	15.535851	106.632431	15.535851
batch0.fast5	f838fee8-3cd0-447a-ba48-a7c19475d515	c0cdb6f6cd5b7122e6bbcd17889ff6295a282903	0	324	1	74583.377490	14.385126	4332	FALSE	74583.377490	4332	14.385126	260	5.776999	0.000000	105.220085	9.180276	105.220085	9.180276
